Date,Payee,Category,Amount
2025-11-12,YouTube,Entertainment,-15.42
2025-11-12,Gieco,Auto & Transport:Car Insurance,-78.82
2025-11-12,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-11-12,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-11-12,Blazing Bagels,Dining & Drinks:Restaurants,-20.59
2025-11-12,QFC Foods,Groceries,-38.96
2025-11-13,Driver License,Utilities,-141.11
2025-11-13,El Rinconsito,Dining & Drinks:Restaurants,-51.23
2025-11-14,Maria,Cleaning,-280.0
2025-11-17,Amazon,Shopping:Electronics,-60.27
2025-11-17,Starbucks,Dining & Drinks:Restaurants,-3.8
2025-11-17,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-11-17,Whole Foods,Groceries,-28.0
2025-11-17,Panda Express,Dining & Drinks:Restaurants,-1.09
2025-11-17,Five Guys,Dining & Drinks:Restaurants,-18.16
2025-11-17,Starbucks,Dining & Drinks:Restaurants,-3.8
2025-11-17,Chipotle,Dining & Drinks:Restaurants,-42.54
2025-11-17,Zia Lunch,Dining & Drinks,-252.95
2025-11-17,Bellevue Kids Dentist,Health:Dentist,-1000.0
2025-11-17,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-11-17,Comcast,Utilities,-103.52
2025-11-17,Shake Shack,Dining & Drinks:Restaurants,-41.84
2025-11-18,QFC Foods,Groceries,-40.74
2025-11-18,PSE,Utilities:Gas & Electric,-42.6
2025-11-20,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-11-20,Bellevue Kids Dentist,Health:Dentist,-249.9
2025-11-20,T Mobile,Utilities:Phone,-172.54
2025-11-20,Google,Software ,-22.03
2025-11-21,Amazon Prime,Shopping,-16.52
2025-11-21,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-11-21,Sp Heat Straps Usa Heatstrapsusa Nj 11/21,Dining & Drinks:Restaurants,-399.0
2025-11-21,Starbucks,Dining & Drinks:Restaurants,-3.8
2025-11-24,Amazon,Shopping:Electronics,-16.83
2025-11-24,QFC Foods,Groceries,-48.53
2025-11-24,Mod Pizza,Dining & Drinks:Restaurants,-32.37
2025-11-24,Amazon Prime,Shopping,-3.29
2025-11-24,Five Guys,Dining & Drinks:Restaurants,-24.45
2025-11-24,Amazon,Shopping:Electronics,-10.46
2025-11-24,Chipotle,Dining & Drinks:Restaurants,-10.3
2025-11-24,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-11-24,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-11-24,Bitcoin,Investments ,-20000.0
2025-11-24,Dote Coffee Bar,Home,-4.29
2025-11-24,Www.honestbellevue.co Xxx-xxxx3776 Wa 11/21,Uncategorized,-14.3
2025-11-24,Chipotle,Dining & Drinks:Restaurants,-20.61
2025-11-26,Whole Foods,Groceries,-88.82
2025-11-26,Mamur Food Bellevue Wa 11/26,Dining & Drinks,-18.98
2025-11-26,Nudie Jeans Co. New York Ny 11/26,Shopping:Clothing,-214.9
2025-11-26,Starbucks,Dining & Drinks:Restaurants,-3.8
2025-11-26,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-11-28,Relaxing Station,Personal Care:Spa,-57.0
2025-11-28,Rogue Territory,Home,-360.0
2025-11-28,Starbucks,Dining & Drinks:Restaurants,-3.8
2025-11-28,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-11-28,Amazon,Shopping:Electronics,-66.11
2025-12-01,Tilly's,Shopping:Clothing,-63.85
2025-12-01,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-12-01,Chipotle,Dining & Drinks:Restaurants,-10.63
2025-12-01,Uniqlo,Shopping,-63.79
2025-12-01,ATM,Cash & ATM,-100.0
2025-12-01,Ihop,Dining & Drinks:Restaurants,-50.08
2025-12-01,Amazon,Shopping,-6.6
2025-12-01,Alimony,Home,-1272.0
2025-12-01,Starbucks,Dining & Drinks:Restaurants,-3.8
2025-12-01,Chipotle,Dining & Drinks:Restaurants,-35.7
2025-12-01,Squarespace,Home,-9.26
2025-12-01,QFC Foods,Groceries,-32.14
2025-12-01,Five Guys,Dining & Drinks:Restaurants,-36.47
2025-12-01,Chase Mortgage,Home:Mortgage,-5712.04
2025-12-02,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-12-03,Amli Spring District,Home:Rent,-3190.69
2025-12-04,Panda Express,Dining & Drinks:Restaurants,-2.76
2025-12-04,The Economist Xxx-xxx-7685 Ny 12/04,Work Expenses,-384.6
2025-12-04,AIG,Financial:Life Insurance,-102.03
2025-12-05,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-12-05,QFC Foods,Groceries,-44.46
2025-12-08,Starbucks,Dining & Drinks:Restaurants,-3.8
2025-12-08,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-12-08,Mod Pizza,Dining & Drinks:Restaurants,-31.49
2025-12-08,Netflix,Entertainment,-27.52
2025-12-08,Amazon,Shopping:Electronics,-12.99
2025-12-08,Pub 70 Xxx-xxx8891 Wa 12/07,Dining & Drinks:Bars,-22.79
2025-12-08,QFC Foods,Groceries,-6.99
2025-12-08,Potbelly,Dining & Drinks:Restaurants,-39.6
2025-12-08,Five Guys,Dining & Drinks:Restaurants,-36.47
2025-12-08,Chipotle,Dining & Drinks:Restaurants,-10.63
2025-12-08,Starbucks,Dining & Drinks:Restaurants,-3.25
2025-12-09,Chevron,Auto & Transport:Gas & Fuel,-51.83
2025-12-09,Wyzant Xxx-xxx-6365 Ca 12/09,Uncategorized,-114.45
2025-12-09,Panda Express,Dining & Drinks:Restaurants,-2.28
2025-12-10,Panda Express,Dining & Drinks:Restaurants,-2.28
2025-12-10,QFC Foods,Groceries,-40.28
2025-12-11,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-12-11,Iron Heart,Shopping:Clothing,-499.0
2025-12-11,Starbucks,Dining & Drinks:Restaurants,-3.25
2025-12-12,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-12-12,Google,Software ,-15.42
2025-12-12,Gieco,Auto & Transport:Car Insurance,-78.82
2025-12-15,Chipotle,Dining & Drinks:Restaurants,-21.82
2025-12-15,Ihop,Dining & Drinks:Restaurants,-20.38
2025-12-15,Starbucks,Dining & Drinks:Restaurants,-3.25
2025-12-15,Whole Foods,Groceries,-12.54
2025-12-15,QFC Foods,Groceries,-21.82
2025-12-15,Starbucks,Dining & Drinks:Restaurants,-3.25
2025-12-15,Iron Heart,Shopping:Clothing,-499.0
2025-12-15,Chipotle,Dining & Drinks:Restaurants,-31.9
2025-12-15,Shake Shack,Dining & Drinks:Restaurants,-39.1
2025-12-15,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-12-16,Iron Heart,Shopping:Clothing,-499.0
2025-12-17,Comcast,Utilities,-103.52
2025-12-17,Amazon,Shopping:Electronics,-79.99
2025-12-17,Huel,Dining & Drinks:Restaurants,-120.96
2025-12-17,PSE,Utilities:Gas & Electric,-38.38
2025-12-18,Amazon,Shopping:Electronics,-14.49
2025-12-18,Laderach Us Inc Bellevue Wa 12/18,Dining & Drinks:Restaurants,-39.15
2025-12-18,Optum,Home,-2256.5
2025-12-19,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-12-19,Banana Republic,Shopping:Clothing,-143.26
2025-12-19,Macy's,Shopping:Clothing,-99.17
2025-12-19,Pistol License,Fees & Charges,-48.0
2025-12-19,Mayuri,Dining & Drinks:Restaurants,-11.85
2025-12-22,Amazon Prime,Shopping,-16.52
2025-12-22,Maria,Cleaning,-158.0
2025-12-22,T Mobile,Utilities:Phone,-137.6
2025-12-22,Google,Software ,-22.03
2025-12-22,Panda Express,Dining & Drinks:Restaurants,-1.32
2025-12-22,Amazon Prime,Shopping,-3.29
2025-12-22,Mercury,Auto & Transport:Car Payment,-5.67
2025-12-22,Panda Express,Dining & Drinks:Restaurants,-2.48
2025-12-22,Huel,Dining & Drinks:Restaurants,-178.52
2025-12-22,QFC Foods,Groceries,-16.62
2025-12-22,Sp Duck Head Duckhead.com Ga 12/20,Uncategorized,-119.02
2025-12-23,Whole Foods,Groceries,-9.98
2025-12-23,UPS,Home,-2.75
2025-12-23,Sp Iron Heart Gosport 12/23,Uncategorized,-499.0
2025-12-24,Valentinas Tailoring,Shopping:Clothing,-66.0
2025-12-24,QFC Foods,Groceries,-23.01
2025-12-26,Safeway,Groceries,-30.16
2025-12-26,Orca,Home,-12.0
2025-12-29,Chipotle,Dining & Drinks:Restaurants,-27.49
2025-12-29,Shake Shack,Dining & Drinks:Restaurants,-44.05
2025-12-29,Five Guys,Dining & Drinks:Restaurants,-36.47
2025-12-29,Panda Express,Dining & Drinks:Restaurants,-33.53
2025-12-29,El Rinconsito,Dining & Drinks:Restaurants,-44.34
2025-12-29,Chipotle,Dining & Drinks:Restaurants,-36.81
2025-12-29,Squarespace,Home,-9.26
2025-12-29,Safeway,Groceries,-13.98
2025-12-29,Barber Shop,Personal Care:Hair,-45.0
2025-12-29,Towing & Roadside Bellevue Wa 12/26,Auto & Transport:Parking,-139.0
2025-12-30,Amazon,Shopping,-6.6
2025-12-30,Chipotle,Dining & Drinks:Restaurants,-25.13
2025-12-30,Ezells Famous Chicken,Dining & Drinks:Restaurants,-48.85
2025-12-31,QFC Foods,Groceries,-17.52
2025-12-31,Five Guys,Dining & Drinks:Restaurants,-36.47
2025-12-31,Gustin Denim,Shopping:Clothing,-152.08
2025-12-31,Panda Express,Dining & Drinks:Restaurants,-32.0
2026-01-02,Chipotle,Dining & Drinks:Restaurants,-31.52
2026-01-02,Chevron,Auto & Transport:Gas & Fuel,-37.76
2026-01-02,Chipotle,Dining & Drinks:Restaurants,-10.63
2026-01-02,Amazon,Shopping:Electronics,-37.49
2026-01-02,Safeway,Groceries,-12.9
2026-01-02,Mod Pizza,Dining & Drinks:Restaurants,-35.6
2026-01-02,Chase Mortgage,Home:Mortgage,-5712.04
2026-01-05,Applebees,Dining & Drinks:Restaurants,-49.01
2026-01-05,Whole Foods,Groceries,-40.57
2026-01-05,Lil John,Dining & Drinks:Restaurants,-34.15
2026-01-05,Ezells Famous Chicken,Dining & Drinks:Restaurants,-32.27
2026-01-05,El Rinconsito,Dining & Drinks:Restaurants,-44.35
2026-01-05,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-01-05,Chipotle,Dining & Drinks:Restaurants,-35.65
2026-01-05,Five Guys,Dining & Drinks:Restaurants,-36.47
2026-01-06,AIG,Financial:Life Insurance,-102.03
2026-01-06,QFC Foods,Groceries,-27.9
2026-01-06,Gustin Denim,Shopping:Clothing,-100.29
2026-01-06,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-01-07,QFC Foods,Groceries,-22.06
2026-01-08,Netflix,Entertainment,-27.55
2026-01-08,Chipotle,Dining & Drinks:Restaurants,-10.3
2026-01-09,Amazon,Shopping:Electronics,-17.6
2026-01-09,Alimony,Home,-1770.0
2026-01-09,UPS,Home,-19.24
2026-01-09,Amli Spring District,Home:Rent,-3473.15
2026-01-12,Gieco,Auto & Transport:Car Insurance,-78.84
2026-01-12,ATM,Cash & ATM,-100.0
2026-01-12,Panda Express,Dining & Drinks:Restaurants,-33.56
2026-01-12,Chipotle,Dining & Drinks:Restaurants,-31.93
2026-01-12,Valentinas Tailoring,Shopping:Clothing,-99.18
2026-01-12,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-01-12,YouTube,Entertainment,-15.43
2026-01-12,Original Pancake House,Dining & Drinks:Restaurants,-104.52
2026-01-12,Blazing Bagels,Dining & Drinks:Restaurants,-18.55
2026-01-12,Five Guys,Dining & Drinks:Restaurants,-36.47
2026-01-13,Gustin Denim,Shopping:Clothing,-100.38
2026-01-13,Huel,Dining & Drinks:Restaurants,-120.96
2026-01-14,Amazon,Shopping:Electronics,-9.0
2026-01-14,Nova Gas,Auto & Transport:Gas & Fuel,-30.0
2026-01-14,QFC Foods,Groceries,-36.76
2026-01-15,Squarespace,Home,-12.0
2026-01-16,Non-chase Atm Fee-with,Fees & Charges:ATM Fee,-3.0
2026-01-16,PSE,Utilities:Gas & Electric,-36.71
2026-01-16,ATM,Cash & ATM,-43.0
2026-01-16,Olympia- OFM visit parking,Auto & Transport:Parking,-16.0
2026-01-20,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-01-20,Mod Pizza,Dining & Drinks:Restaurants,-21.69
2026-01-20,Google,Software ,-22.05
2026-01-20,QFC Foods,Groceries,-55.45
2026-01-20,Sanika donation,Charity & Donations,-100.0
2026-01-20,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-01-20,Comcast,Utilities,-105.52
2026-01-20,Rodd & Gunn,Home,-326.71
2026-01-20,Chipotle,Dining & Drinks:Restaurants,-31.93
2026-01-20,Lil John,Dining & Drinks:Restaurants,-42.4
2026-01-20,Shake Shack,Dining & Drinks:Restaurants,-27.04
2026-01-20,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-01-20,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-01-20,QFC Foods,Groceries,-25.34
2026-01-20,QFC Foods,Groceries,-22.46
2026-01-21,T Mobile,Utilities:Phone,-137.6
2026-01-21,Amazon Prime,Shopping,-16.53
2026-01-22,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-01-22,Bellevue Brewery,Dining & Drinks:Restaurants,-105.53
2026-01-22,Amazon Prime,Shopping,-3.3
2026-01-22,Whole Foods,Groceries,-60.09
2026-01-23,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-01-26,Relaxing Station,Personal Care:Spa,-19.0
2026-01-26,Five Guys,Dining & Drinks:Restaurants,-45.5
2026-01-26,Chevron,Auto & Transport:Gas & Fuel,-35.0
2026-01-26,Taco Bell,Dining & Drinks:Restaurants,-12.11
2026-01-26,QFC Foods,Groceries,-20.37
2026-01-26,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-01-26,Break Room,Dining & Drinks,-4.39
2026-01-26,Mod Pizza,Dining & Drinks:Restaurants,-19.72
2026-01-26,Everett Fueling,Auto & Transport:Gas & Fuel,-61.86
2026-01-26,Shake Shack,Dining & Drinks:Restaurants,-27.04
2026-01-26,Seattle Parking,Auto & Transport:Parking,-0.25
2026-01-26,Good To Go,Travel,-30.0
2026-01-26,Chipotle,Dining & Drinks:Restaurants,-31.93
2026-01-26,Seattle Parking,Auto & Transport:Parking,-2.0
2026-01-26,Premier Periodontics,Health:Dentist,-110.0
2026-01-27,Panera Bread,Dining & Drinks:Restaurants,-12.78
2026-01-27,Seattle Parking,Auto & Transport:Parking,-4.75
2026-01-27,QFC Foods,Groceries,-33.66
2026-01-28,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-01-29,Squarespace,Home,-9.27
2026-01-29,Tesla Services,Home,-185.52
2026-01-30,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-01-30,Amazon,Shopping,-6.61
2026-02-02,Barber Shop,Personal Care:Hair,-50.0
2026-02-02,Chase Mortgage,Home:Mortgage,-5712.04
2026-02-02,QFC Foods,Groceries,-18.2
2026-02-02,Bellevue School District,Education:Tuition,-52.0
2026-02-02,Chipotle,Dining & Drinks:Restaurants,-25.53
2026-02-02,Five Guys,Dining & Drinks:Restaurants,-36.47
2026-02-02,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-02-02,Ezells Famous Chicken,Dining & Drinks:Restaurants,-56.51
2026-02-02,Uptown Espresso,Dining & Drinks:Coffee Shops,-12.52
2026-02-02,Mod Pizza,Dining & Drinks:Restaurants,-21.69
2026-02-02,Amazon,Shopping:Electronics,-44.11
2026-02-02,Shake Shack,Dining & Drinks:Restaurants,-61.4
2026-02-02,Alimony,Home,-1770.0
2026-02-02,Eliott Brewing,Dining & Drinks:Restaurants,-51.41
2026-02-02,Safeway,Groceries,-21.58
2026-02-02,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-02-02,Chick-Fil-A,Dining & Drinks:Restaurants,-13.05
2026-02-03,Amli Spring District,Home:Rent,-2886.03
2026-02-04,AIG,Financial:Life Insurance,-102.03
2026-02-04,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-04,College Counseling,Education:Tuition,-1090.0
2026-02-05,Whole Foods,Groceries,-103.66
2026-02-05,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-06,Premier Periodontics,Health:Dentist,-148.0
2026-02-06,QFC Foods,Groceries,-35.47
2026-02-06,Www.honestbellevue.co Xxx-xxxx3776 Wa 02/06,Uncategorized,-14.87
2026-02-09,Five Guys,Dining & Drinks:Restaurants,-36.58
2026-02-09,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-02-09,ATM,Cash & ATM,-100.0
2026-02-09,El Rinconsito,Dining & Drinks:Restaurants,-45.47
2026-02-09,Netflix,Entertainment,-27.55
2026-02-09,Maria,Cleaning,-180.0
2026-02-09,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-02-09,Earls,Dining & Drinks:Restaurants,-34.17
2026-02-09,Panda Express,Dining & Drinks:Restaurants,-32.0
2026-02-09,QFC Foods,Groceries,-20.73
2026-02-09,Nova Oil,Auto & Transport:Gas & Fuel,-48.6
2026-02-09,Earls,Dining & Drinks:Restaurants,-171.15
2026-02-10,PCC Market,Groceries,-10.99
2026-02-10,CVS,Health:Pharmacy,-113.57
2026-02-11,Dote Coffee Bar,Home,-11.75
2026-02-11,Bellevue Brewery,Dining & Drinks:Restaurants,-88.59
2026-02-11,Chick-Fil-A,Dining & Drinks:Restaurants,-17.03
2026-02-11,Valentinas Tailoring,Shopping:Clothing,-88.24
2026-02-11,Panda Express,Dining & Drinks:Restaurants,-2.28
2026-02-11,Chipotle,Dining & Drinks:Restaurants,-14.89
2026-02-12,Huel,Dining & Drinks:Restaurants,-120.96
2026-02-12,Gieco,Auto & Transport:Car Insurance,-108.74
2026-02-12,YouTube,Entertainment,-15.43
2026-02-12,Jimmy John's,Dining & Drinks:Restaurants,-3.3
2026-02-12,Jimmy John's,Dining & Drinks:Restaurants,-22.16
2026-02-12,Dote Coffee Bar,Home,-11.75
2026-02-12,Chick-Fil-A,Dining & Drinks:Restaurants,-18.68
2026-02-13,Soylent,Groceries,-200.0
2026-02-13,Chipotle,Dining & Drinks:Restaurants,-31.93
2026-02-13,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-13,Simply Seattle,Shopping:Clothing,-99.27
2026-02-13,Desi Tadka,Dining & Drinks:Restaurants,-26.69
2026-02-13,Bellevue School District,Education:Tuition,-800.0
2026-02-17,Crossroads,Home:Furnishings,-19.81
2026-02-17,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-17,PSE,Utilities:Gas & Electric,-38.75
2026-02-17,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-02-17,Amazon,Shopping:Electronics,-18.95
2026-02-17,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-02-17,Amazon,Shopping:Electronics,-38.59
2026-02-17,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-02-17,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-17,Shake Shack,Dining & Drinks:Restaurants,-22.07
2026-02-17,Optical Illusions,Health:Eyecare,-244.0
2026-02-17,Mod Pizza,Dining & Drinks:Restaurants,-21.69
2026-02-17,Amazon,Shopping:Electronics,-12.89
2026-02-17,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-02-17,Comcast,Utilities,-105.52
2026-02-17,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-02-18,Mayuri,Dining & Drinks:Restaurants,-45.99
2026-02-18,Alimony,Home,-1770.0
2026-02-19,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-20,Campus Parking,Auto & Transport:Parking,-16.0
2026-02-20,Evergreens,Dining & Drinks:Restaurants,-2.15
2026-02-20,QFC Foods,Groceries,-24.83
2026-02-20,Coca Cola,Home,-1.5
2026-02-20,Google,Software ,-22.05
2026-02-20,Evergreens,Dining & Drinks:Restaurants,-2.4
2026-02-23,Five Guys,Dining & Drinks:Restaurants,-38.12
2026-02-23,T-mobile,Utilities:Phone,-231.0
2026-02-23,Enterprises,Home,-3.25
2026-02-23,Amazon,Shopping:Electronics,-126.79
2026-02-23,T Mobile,Utilities:Phone,-138.1
2026-02-23,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-02-23,IRS,Taxes:Federal Tax,-14230.37
2026-02-23,Amazon Prime,Shopping,-16.53
2026-02-23,Chipotle,Dining & Drinks:Restaurants,-27.08
2026-02-23,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-23,Amazon Prime,Shopping,-3.3
2026-02-23,ATM,Cash & ATM,-100.0
2026-02-23,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-02-23,Enterprises,Home,-3.0
2026-02-23,QFC Foods,Groceries,-17.65
2026-02-23,Enterprises,Home,-2.75
2026-02-23,Enterprises,Home,-1.25
2026-02-25,El Rinconsito,Dining & Drinks:Restaurants,-49.45
2026-02-25,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-02-25,QFC Foods,Groceries,-36.79
2026-02-25,Valentinas Tailoring,Shopping:Clothing,-63.97
2026-02-26,Chevron,Auto & Transport:Gas & Fuel,-53.79
2026-02-26,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-02-27,QFC Foods,Groceries,-12.06
2026-02-27,IRS,Taxes:Federal Tax,-23440.0
2026-03-02,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-02,Shake Shack,Dining & Drinks:Restaurants,-39.19
2026-03-02,Huel,Dining & Drinks:Restaurants,-178.69
2026-03-02,Amazon,Shopping,-6.61
2026-03-02,Chase Mortgage,Home:Mortgage,-5712.04
2026-03-02,Five Guys,Dining & Drinks:Restaurants,-36.5
2026-03-02,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-03-02,Panda Express,Dining & Drinks:Restaurants,-45.93
2026-03-02,Squarespace,Home,-9.27
2026-03-02,Chipotle,Dining & Drinks:Restaurants,-21.29
2026-03-03,Amli Spring District,Home:Rent,-3190.59
2026-03-03,QFC Foods,Groceries,-33.03
2026-03-03,Panda Express,Dining & Drinks:Restaurants,-1.32
2026-03-03,Amazon,Shopping:Electronics,-16.53
2026-03-04,Bellevue Dental Care,Health:Dentist,-63.6
2026-03-04,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-03-05,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-05,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-03-05,AIG,Financial:Life Insurance,-102.03
2026-03-06,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-06,Job.com,Home,-71.4
2026-03-09,Five Guys,Dining & Drinks:Restaurants,-36.5
2026-03-09,Assurant Insurance,Financial,-104.0
2026-03-09,PCC Market,Groceries,-11.97
2026-03-09,Chipotle,Dining & Drinks:Restaurants,-21.29
2026-03-09,Mod Pizza,Dining & Drinks:Restaurants,-51.25
2026-03-09,Netflix,Entertainment,-27.55
2026-03-09,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-09,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-03-09,Shake Shack,Dining & Drinks:Restaurants,-27.04
2026-03-09,QFC Foods,Groceries,-38.92
2026-03-11,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-12,YouTube,Entertainment,-15.43
2026-03-12,Gieco,Auto & Transport:Car Insurance,-108.79
2026-03-12,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-13,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-13,Mayuri,Dining & Drinks:Restaurants,-53.97
2026-03-16,Daves Hot Chicken,Dining & Drinks:Restaurants,-44.96
2026-03-16,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-16,Comcast,Utilities,-105.52
2026-03-16,Starbucks,Dining & Drinks:Restaurants,-3.81
2026-03-16,Shake Shack,Dining & Drinks:Restaurants,-44.16
2026-03-16,Panda Express,Dining & Drinks:Restaurants,-2.48
2026-03-16,Barber Shop,Personal Care:Hair,-62.5
2026-03-16,ATM,Cash & ATM,-100.0
2026-03-16,Uniqlo,Shopping,-21.84
2026-03-16,Soylent,Groceries,-200.0
2026-03-16,Whole Foods,Groceries,-23.09
2026-03-16,El Rinconsito,Dining & Drinks:Restaurants,-45.24
2026-03-16,Chipotle,Dining & Drinks:Restaurants,-10.31
2026-03-17,QFC Foods,Groceries,-17.22
2026-03-17,PSE,Utilities:Gas & Electric,-45.9
2026-03-17,Amazon,Shopping:Electronics,-22.05
2026-03-18,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-18,Linkedin,Home,-22.05
2026-03-19,Panda Express,Dining & Drinks:Restaurants,-2.76
2026-03-20,Google,Software ,-22.05
